	Joe Mixon	Tyreek Hill	Jalen Hurts	Dalton Schultz	Josh Jacobs	Marquise Brown	Chase Claypool	Marvin Jones	Mark Ingram	Rex Burkhead	Gerald Everett	Nico Collins
4420	8.6	36.6	16.68	7.9	10.8	0.1	9.6	15.9	4.1	10.8	6.8	2.5
4421	9.5	21.8	21.8		9.4	11.6	1.9	3.5	14.5	4.7	6.8	
4422	6.8	12.4	30.78	11.8	15.0	17.3	9.4	0.8	1.7	9.2	4.0	5.5
4423	15.1	20.8	25.0	14.2	9.5	14.0	3.8	1.4	9.7	6.8	12.8	6.9
4424	23.0	2.9		14.2	16.1	3.5	5.4	4.6	3.0	1.2	2.3	0.9
4425	28.3	16.0	20.54	7.9	7.4	3.7	1.9	7.4	5.7	5.0	-3.3	
4426	23.0	7.6	30.78	0.4	8.1	13.4	13.0	1.1	2.9	0.9	5.2	0.9
4427	6.0	16.8	0.72		15.0	5.5	4.3	7.0	2.0	27.8	2.0	0.7
4428	11.9	11.4	22.92	0.4	12.8	9.8	1.9	0.8	6.2	1.5	6.8	2.8
4429	21.3	5.6	30.78	14.2	14.0	8.5	5.4	5.5	2.9	27.8	3.7	2.8
4430	6.8	11.0	27.64	1.1	10.8	0.8	8.2	7.7	23.8	7.9	-3.3	2.8
4431	9.5	7.6	0.6	4.5	12.4	4.1	1.9	5.2	12.4		3.9	1.4
4432	23.0	7.0	11.22		17.4	10.5	2.4	4.8	1.7	4.5		9.3
4433	25.5	32.2	28.18	12.8	6.1	5.7	6.1	1.9	6.4		9.7	9.3
4434	23.0	2.2	23.54	12.6	5.7	5.3	4.3	14.8	2.4	6.6	3.7	
4435	28.3	22.0	12.96		12.7	5.5	4.3	1.1	6.2	4.7	2.3	6.7
4436	15.1	4.7		1.1	6.1	4.8	9.5	3.8	1.7	0.6	4.0	6.9
4437	12.7	16.2	22.92	3.5	10.4	5.3	8.2	30.0	1.7		1.3	1.4
4438	21.3	2.5		1.1	25.6	14.0	1.7	3.5	8.1	3.2	6.3	3.2
4439	9.5	25.7	30.78	4.3	6.9	8.2	1.7	4.6	13.7	10.8	4.0	0.9
4440	21.0	10.6	0.24	2.2	12.8	5.1	1.7	13.7	12.4		3.7	2.8
4441	28.3	20.5	16.66	7.9	15.0	10.1	14.8	17.6	3.9	6.6	2.9	1.4
4442	24.6	4.2	22.92	4.5	5.0	16.1	9.6	0.9	2.7	0.5	9.7	9.3
4443	12.7	26.1	28.76	0.4	6.3	15.1	1.7	5.1	1.8		2.3	9.3
4444	23.0	13.6	0.5	12.6	9.5	13.8	5.4	16.1	4.0	6.9	12.8	0.7
4445	2.7	16.0	16.66	1.1	7.4	5.3	1.7	2.5	9.7	6.6	-3.3	6.7
4446	5.1	16.8	6.86	5.3	10.4	0.1	4.7	14.8	2.0	0.6	0.2	6.7
4447	21.0	24.1	6.86	14.2	20.9	4.2	1.5	5.2	6.4	7.9	6.8	2.8
4448	7.1	16.0	16.66	1.4	2.4	9.8	1.7	4.3	15.1		0.9	2.8
4449	11.9	7.6	2.6	13.2	20.9	8.6	9.4	4.6	2.6	4.0	0.7	9.3
4450	6.5	11.0	37.82	8.5	10.5	0.8	6.1	6.2	4.0	4.3	3.4	6.9
4451	24.3	6.7	30.78	12.6	20.4	4.1	19.0	11.5	2.0		5.4	0.7
4452	21.0	21.8	9.26	1.4	5.7	17.3	7.0	2.4	6.4	0.6	0.2	
4453	9.5	23.1		5.4	17.2	3.5	7.0	4.6	9.4	1.4	16.9	3.5
4454	12.7	22.0	23.54		9.4	4.3	14.8	14.8	2.0	5.4	0.7	2.5
4455	12.7	6.1	11.22	2.3	3.6	9.9	4.1	15.9	3.0	0.9	2.1	2.8
4456	6.0	26.1	37.82	20.0	6.1	2.7	9.6	2.5	2.6	4.5	0.3	2.5
4457	11.9	23.1	16.68	12.8	24.0	8.6	14.8	11.5	2.9	4.5		0.7
4458	9.4	20.5	28.18	5.4	20.5	4.3	9.5	4.3	4.0	12.7	5.2	1.4
4459	15.1	15.0	25.0	1.1	9.4	8.5	35.6	2.5	4.1	0.6	0.3	4.4
4460	2.7	7.2	22.92		10.4	2.2	5.4	3.5	9.3	3.1	16.9	6.9
4461	24.3	20.5		11.8	12.8	4.1	3.8	4.3	6.4	4.2	3.4	1.4
4462	11.9	10.6	22.92		26.3	14.0	5.4	5.2	3.9	18.6	5.4	1.4
4463	3.9	13.6	9.26	12.7	14.2		7.0	11.5	8.1	7.9	-3.3	3.5
4464	25.5	0.2	16.66	7.9	6.1	11.6	5.4	16.0	2.9	18.6	8.8	9.3
4465	5.1	16.0	37.82		3.6	11.6	9.6	14.8	19.3	1.2	2.7	9.3
4466	24.3	26.1	28.18	0.4	3.6	2.7	17.3	6.6	2.4	0.5	3.6	6.7
4467	9.4	11.4	1.8	2.1	23.3	10.5	4.1	5.2	2.9	4.5	4.6	1.4
4468	11.9	15.4	12.96	2.2	15.0	10.1	1.9	3.5	0.2	0.5	6.8	4.4
4469	9.4	11.4	11.22	4.5	10.5	15.1	7.0	16.0	6.4	26.9	9.7	2.5
4470	9.4	23.1	0.6	4.8	14.0	3.8	8.2	0.9	7.9	3.2	3.2	9.3
4471	25.0	16.0	6.86		12.7	5.3	9.5	14.8	10.9	6.6	12.8	5.5
4472	21.1	20.0	6.86	3.4	20.5	1.3	2.4	14.8	2.9	1.5	2.3	6.7
4473	28.3	7.8	16.28	5.3	6.9	10.1	11.9	5.5	27.1		2.0	3.5
4474	9.4	3.3	16.28	4.8	23.3	3.8	35.6	7.7	1.8	6.6	12.8	0.9
4475	6.4	7.6	2.6	4.5	7.4	24.5	4.3	3.5	13.7		0.3	0.9
4476	7.3	3.3	16.68	0.6	14.0	17.3	9.6	0.9	9.7	5.0	4.4	9.3
4477	2.7	4.7	11.22		12.4	4.1	9.5	8.0	1.7	0.9	6.0	3.2
4478	21.3	3.3	16.66	5.4	9.5	11.0	9.4	3.5	20.5	0.6	8.0	2.8
4479	9.4	12.8	16.66	2.3	10.5	3.7	5.4	14.8	2.6	3.1	4.0	4.4
4480	9.5	22.0	18.62	5.3	9.5	11.6	4.3	2.5		13.7	9.7	1.4
4481	21.1	7.6	0.6		12.8	17.3	1.7	17.6	23.8		1.5	9.3
4482	11.2	4.2	20.54	12.8	12.7	8.2	1.9	17.2	8.1	6.6	-3.3	5.5
4483	25.8	4.7	16.68	0.6	17.2	4.1	1.9	3.5	4.0	5.4	2.8	1.4
4484	1.7	7.5	25.0	2.4	3.6	3.5	3.8	6.2	2.0	5.4	3.6	1.4
4485	9.5	11.0		12.6	17.4	4.1	4.3	7.0	9.4		3.6	4.4
4486	23.0	3.3	0.6	5.4	12.7	5.1	8.2	5.1	4.0	5.9	8.8	1.4
4487	6.8	35.3	11.22	2.2	3.6	24.5	5.4	5.5	20.5	3.4	0.9	0.9
4488	12.9	2.9	21.8	14.2	12.8	11.6	9.5	4.6	2.4	26.9	8.0	9.3
4489	36.1	11.0	21.8		12.8	4.4	9.6	2.1	3.0	5.4	3.7	2.5
4490	9.5	13.4	28.76	5.4	7.4	0.8	5.2	11.5	4.3	2.6	1.5	3.5
4491	25.5	15.3	20.54	4.8	15.0	1.4	7.0	1.1	16.8	0.9	8.0	3.2
4492	24.3	16.0	28.18	1.8	16.0	13.4	6.1	4.6	2.4	10.8	4.0	3.5
4493	6.8	11.0	19.28		14.2	17.3	1.9	5.1	14.5	17.3	0.3	0.7
4494	7.1	10.6	16.68	2.3	10.5	13.4		8.0	20.5	3.2	5.2	4.4
4495	9.5	2.1		13.2	6.1	4.2	4.1	12.9	2.4	0.6	0.3	0.7
4496	24.3	36.6			7.3	4.8	5.4	16.0	6.4	12.9	0.3	
4497	6.8	7.8	11.22	11.8	20.4	16.1	5.4	2.4	3.9	0.5	9.7	3.5
4498	21.0	2.9	28.76	7.0	10.5	8.6	8.2	16.0	16.8	6.6	3.4	2.8
4499	28.3	11.4	20.54	7.9	5.0	6.3	8.2	4.8	3.9	10.8	0.7	5.5
4500	28.3	15.3	16.66	0.4	12.9	15.1	14.1	12.9	4.0	3.2	6.3	3.2
4501	8.6	3.3	21.8	7.9	12.8	11.6	4.3	2.5	12.4	1.2	12.8	3.2
4502	21.1	4.2	27.64	1.7	23.3	24.5	6.1	5.2	10.9	5.0	2.0	5.5
4503	12.9	23.6	18.62	0.6	16.0	6.3	4.1	2.4	1.8	1.2	1.3	6.9
4504	25.5	4.7	0.6	13.2	31.9	5.3	13.0	1.4	4.1	4.1		1.4
4505	19.8	3.3	16.66	0.6	6.3	14.5	9.4	2.5	13.7	10.8	2.7	0.9
4506	21.1	14.5	20.54		6.1	3.5	4.3	16.0	4.1	4.7		9.3
4507	23.0	15.4	20.54	4.3	15.0	5.7	5.2	3.5	3.9	6.6		2.8
4508	8.5	1.9	37.82		10.9	13.8	1.7	11.5	2.0	0.9	8.0	0.9
4509	10.7	13.6	6.86	7.4	6.1	0.8	4.1	11.5	7.1	26.9	4.0	9.3
4510	1.7	2.2	1.8	20.0	6.9	13.8	5.4	2.5	14.5		2.3	5.5
4511	24.3	10.6	27.64	5.4	15.0	13.4	5.4	15.6	5.3	18.6	0.2	2.8
4512	10.9	23.1	21.8	4.3	6.1	4.9	13.0	8.0	2.0	3.2	2.5	0.9
4513	1.7	22.0	12.96	4.3	6.1	4.3	7.3	9.0	6.6		1.5	1.4
4514	12.7	24.1	0.6		10.4	14.0	9.4	13.7	9.3	4.8	8.0	
4515	24.3	3.3	27.64	7.9	9.9	16.2	17.3	6.2	22.7	1.5		0.9
4516	10.1	6.7	28.18		12.4	15.1	5.4	6.2	6.4	4.0	4.0	3.5
4517	21.3	11.0	23.54	1.8	12.7	5.5	4.7	1.9	9.3	1.4		
4518	21.3	6.7	27.64	1.8	16.0	1.4	13.0	2.4	1.8	0.9	11.0	1.4
4519	7.1	20.8	28.18	1.4	5.7	4.3	1.7	2.5	1.8	1.4	3.7	0.9
4520	15.6	7.2	0.6	12.7	10.4	14.5	4.1	2.4	12.4	0.9	16.9	2.8
4521	6.8	20.8	22.92	12.6	16.1	11.0	9.4	7.7	9.3	6.6	2.7	5.5
4522	36.1	4.2		2.4	12.8	14.0	11.9	5.1	1.7	4.7	12.8	1.4
4523	36.1	16.8	30.78	2.1	25.6	4.1	7.3	5.5	16.8	0.5		3.5
4524	24.3	1.9		0.4	12.4	9.8	13.0	16.0	5.7	0.5		0.7
4525	21.0	7.6	28.76	7.9	12.9	17.3	8.2	12.8	0.2	4.0	8.8	0.7
4526	8.6	7.6	0.24	20.0	31.9	24.5	7.0	6.2	8.1	7.9	12.8	4.4
4527	6.5	12.4	18.62	4.8	17.2		7.3	2.4	0.2	0.6	0.9	6.9
4528	20.9	16.2	2.6	7.9	25.6	11.0	13.0	14.8	4.0		3.4	3.5
4529	3.2	0.2	0.36		16.1	8.6	14.1	7.0	2.0	3.2		3.5
4530	15.5	6.1	12.96	5.4	14.2	2.7	4.3	14.8	1.8	0.5	6.3	1.4
4531	7.8	13.6	2.6	7.9	5.0	13.8	5.4	17.2	2.6	8.5	2.3	2.5
4532	15.6	32.2	28.76		3.6	4.1	9.4	11.5	8.1	26.9	2.0	2.8
4533	21.1	13.6	21.8	1.2	24.0	11.6	9.5	3.5	4.1	0.9	3.6	
4534	5.1	7.8	25.0	11.8	9.9	14.0	11.9	11.5	2.7	4.7	5.4	6.7
4535	7.1	15.3	16.68		25.6	10.5	17.3	4.8	13.4	5.9	2.7	1.4
4536	21.1	20.8		2.1	9.5	14.0	6.7	33.3	10.9	1.7	4.0	5.5
4537	7.1	36.6	28.18		6.9	14.0	9.4	4.8	22.7		9.7	
4538	21.1	11.4	0.72	12.7	15.0	5.5	5.4	6.2	1.8	6.6	-3.3	0.7
4539	9.4	23.1	0.72	8.5	20.5	24.5	1.9	4.6	9.3	0.6	0.8	6.7
4540	2.7	2.2	20.54	7.0	5.7	3.5	6.7	5.6	3.0		11.0	4.4
4541	23.0	8.1	12.96		12.8	17.3	4.7	33.3	2.6	6.6	3.7	2.8
4542	6.4	44.9	27.64	0.6	20.4	16.1	5.4	4.6	7.1	5.4	7.5	
4543	8.6	6.7	22.92	2.4	10.4	6.3	19.0	5.5	2.0	6.8	1.6	1.4
4544	36.1	15.0	9.26	4.3	12.8	4.1	9.4	0.8	1.8		-3.3	9.3
4545	3.2	4.2	12.96		31.9	4.8	5.4	11.5	2.0	8.5	9.7	0.9
4546	25.5	13.6		1.1	14.2	14.0	6.7	7.4	13.7	10.8	2.0	2.5
4547	11.9	4.7	16.66	5.3	31.9		4.1	5.0	2.4		3.7	6.7
4548	6.3	20.5	28.76		10.4	15.1	1.7	15.6	0.2	0.5	6.3	
4549	5.1	2.9	30.78		12.7	5.3	4.3	3.5	6.6		0.2	
4550	3.9	26.1	37.82	4.3	9.4	24.5	17.3	11.5	2.9	11.9	1.6	6.7
4551	19.8	11.0	16.66	5.4	6.1		1.9	4.8	1.7	4.5	6.0	3.5
4552	21.1	2.9	20.54	1.1	17.2	2.7	9.6	13.7	13.4	10.8	0.9	2.8
4553	24.3	1.9	6.86	1.8	16.0	8.2	5.4	2.5	16.8	4.7	1.3	4.4
4554	7.9	7.2	21.8		25.6	10.1	2.4	5.2	1.7	3.1	6.0	2.5
4555	11.9	0.2	6.86	14.2	3.6	24.5	4.3	4.6	2.9	10.8	1.3	0.7
4556	11.9	20.5	0.2	13.2	10.4	3.8	16.1	4.3	10.9		6.8	0.7
4557	21.0	11.0	11.22	7.9	5.7	10.1	13.0	2.1	2.4	5.4		9.3
4558	24.6	11.5	0.6	12.8	14.2	3.8	5.4	5.2	16.8	4.0	0.3	1.4
4559	21.0	20.5	30.78	13.2	10.4	4.8	19.0	4.3	2.4	4.0	8.0	0.9
4560	6.8	20.0	22.92	12.7	14.0	5.1	7.3	4.3	1.8	0.7	6.3	9.3
4561	25.5	19.2	2.6	2.1	14.0	4.9	11.9	5.4	6.4	5.0		6.7
4562	9.4	10.6	28.18	1.4	31.9	10.5	14.8	2.4	6.4	6.6	3.4	9.3
4563	25.5	2.9	21.8	14.2	17.2	13.4	4.1	17.2	14.5	0.5	0.7	0.7
4564	10.9	7.6	0.6	14.1	25.6	13.4	1.7	8.3	2.0	1.5	2.7	6.9
4565	7.8	11.0		3.4	10.4	24.5	13.0	3.5	2.6	4.3	13.6	3.5
4566	28.3	15.4	16.68	2.1	9.5	14.0	19.0	15.9	6.4	27.8	-3.3	9.3
4567	15.1	0.2	18.62		3.1	3.7	19.0	12.9	4.1	27.8		3.5
4568	8.6	4.2	12.96	11.8	26.3	14.0	4.8	4.8	8.1	7.9	2.3	3.5
4569	9.5	26.1	9.26		6.1	5.1	1.9	7.0	16.8	26.9	4.0	9.3
4570	12.7	20.5	0.5		26.3	3.8	7.0	2.5	9.7	11.9	4.6	9.3
4571	15.6	8.7	28.76	4.3	23.3	24.5	4.8	15.6	15.1	7.9	12.8	6.9
4572	6.8	20.8	16.66		9.5	14.0	4.1	14.8	11.3	0.9	2.0	5.5
4573	28.3	4.7	6.86	2.3	2.4	3.7	1.7	6.2	2.0	26.9		
4574	7.1	13.6	0.24		14.2	16.2	6.7	15.9	31.5	0.7	9.0	1.4
4575	36.1	0.2	19.28		9.5	16.1	4.3	3.8	4.1	1.2		1.4
4576	12.7	2.2	23.54	20.0	3.6	3.7	9.4	8.3	5.7	4.5	2.3	2.8
4577	21.3	4.2	25.0	5.4	3.6	15.1	7.0	30.0	9.2		2.9	3.5
4578	21.0	4.7	22.92	12.8	15.0	14.0	1.7	8.5	20.5	7.9	-3.3	2.5
4579	23.0	11.0	2.6		5.7	2.7	1.5	6.2	6.4		1.5	
4580	6.0	7.8	27.64	7.9	10.9	1.4	6.1	6.2	16.8	3.2	3.7	2.8
4581	12.7	2.9		5.3	14.2	1.3	9.5	2.4	2.6	1.5	4.4	
4582	8.6	6.5	0.24	1.1	20.9	17.3	1.7	17.2	3.0	12.9	2.5	2.5
4583	14.4	11.4	18.62	8.5	20.9	26.7	4.3	8.7	2.0	4.3	6.0	3.2
4584	12.7	15.4	23.54	12.8	10.4	5.5	1.7	1.1	4.1	4.0	3.4	4.4
4585	10.9	7.0	0.72	12.7	14.0	4.3	1.7	17.2	2.7	4.9	2.0	5.5
4586	7.1	0.2	27.64	7.0	12.8	16.1	9.4	16.0	25.0		12.8	6.9
4587	11.9	8.8	6.86	1.8	9.5		9.6	10.3	2.6	6.6	6.0	
4588	21.0	6.1	25.0	0.4	6.1	4.1	16.1	9.0	14.5		3.2	
4589	6.0	8.8	19.28		6.1	5.5	9.5	16.0	4.2	4.0	4.0	9.3
4590	6.8	11.0	18.62	1.8	9.5	24.5	9.4	3.5	3.0	27.8	8.8	0.7
4591	25.5	36.6	16.68	1.1	6.9	5.7	7.3	4.3	1.7		2.5	9.3
4592	9.4	20.5	0.6	7.0	9.4	13.4	5.2	3.5	4.1	5.4	8.8	4.4
4593	11.9	7.0	0.2		10.4	2.2	8.2	5.2	4.2	1.7	2.8	2.8
4594	9.4	2.5	28.76	2.4	17.2	0.1	6.7	22.7	11.3	5.4	3.7	6.9
4595	7.3	4.7	16.68	0.6	16.0	14.0	9.6	16.0	16.8	4.7	0.2	5.5
4596	9.4	2.2	22.92		9.5	14.0	1.7	6.8	10.9	7.9	4.4	6.7
4597	1.7	15.4	20.54	7.9	10.9	4.3	9.5	2.4	2.7	0.9	2.7	5.5
4598	25.0	20.8	28.76	11.8	10.4	10.1	9.5	1.4	2.6	11.9	2.3	4.4
4599	21.0	36.6	11.22		20.5	4.4		15.9	7.1	10.8	1.3	
4600	16.3	35.3	16.68	12.7	9.4	5.7	16.1	8.0	5.3	6.8	9.7	9.3
4601	21.3	22.0	11.22		23.3	24.5	11.9	14.8	1.8	3.4	1.3	9.3
4602	21.0	1.9	30.78	4.8	7.3	13.8	4.7	14.8	2.4	1.4	5.4	2.8
4603	7.1	11.0	27.64	4.3	12.7	5.1	9.5	3.5	8.1	10.8	3.6	2.8
4604	19.8	4.2	20.54	11.8	3.6	14.0	6.7	30.0	13.4	0.6	4.0	0.7
4605	5.1	13.6	0.2	4.8	4.4	17.3	6.7	15.9	10.9	18.6	3.7	3.5
4606	15.4	18.8	21.8	11.8	3.6	8.5		1.1	2.7		12.8	2.8
4607	25.5	0.2	9.26		14.0	2.2	9.5	5.5	18.2	6.6		6.9
4608	9.5	16.2	23.54	1.1	12.8	15.1	7.3	2.5	2.9	26.9	9.7	1.4
4609	7.3	8.8	11.22	7.9	3.6	4.4	4.8	6.2	6.4	0.6	6.0	6.7
4610	9.4	6.7	12.96	14.2	10.5	13.4	19.0	23.7	6.4	0.5	2.7	5.5
4611	23.0	16.8	0.5	5.4	6.1	10.1	8.2	7.4	1.7	5.4	8.8	6.9
4612	9.4	20.5	25.0	2.4	20.4	15.1	13.0	2.4	8.1	6.6	2.7	
4613	6.5	7.2	16.66	4.8	6.1	4.2	4.8	18.6	16.8	4.7	3.6	1.4
4614	6.8	44.9	0.36	7.9	12.7	3.5	4.7	33.3	14.5	1.4	2.2	2.5
4615	8.6	13.6	28.76	7.9	12.8	5.1	13.0	4.3	6.4	5.4	3.6	2.5
4616	21.3	12.4	11.22	7.9	3.6	14.0	19.0	6.6	4.1			4.4
4617	6.4	22.0	23.54	4.5	16.0	1.3	9.4	4.3	9.3	4.0	1.3	6.7
4618	8.7	22.0	12.96		9.4	24.5	6.7	17.6	4.1	4.8	9.7	0.9
4619	9.4	15.4	2.6	4.3	9.9	2.2	8.2	16.1	2.6	10.8	6.0	5.5
4620	21.3	13.6	37.82	5.3	16.1	24.5	4.7	1.4	3.9	8.5	2.0	
4621	9.4	20.5	23.54	7.9	12.8	15.1	1.7	7.4	2.7		1.6	6.9
4622	6.0	3.3	16.68	20.0	20.4	2.3	3.8	22.7	2.4			3.5
4623	12.7	2.1	27.64	5.3	7.4	16.2	4.3	7.0	22.6	0.5	2.3	6.9
4624	9.4	20.8	20.54	0.6	10.4	4.3	13.0	4.6	2.0	0.9	0.3	3.2
4625	9.5		0.2	2.1	17.2	10.1	1.7	8.3	22.6	3.1	12.8	0.9
4626	6.0	2.5	22.92		17.2	4.9	7.3	1.1	16.8		3.2	0.7
4627	6.0	8.8	11.22	1.8	10.4	8.6	11.9	4.6	22.7	1.2	0.7	2.8
4628	21.1	15.4	16.28	7.9	17.2	10.1	9.4	4.3	4.0	2.2	5.4	3.2
4629	9.4	21.8	19.28	20.0	10.4	1.4		15.9	6.2	26.9		4.4
4630	9.4	1.9	11.22	14.1	14.0	10.1	9.4	0.8	14.5	11.9	0.9	6.9
4631	9.4	20.8	0.72	14.2	3.6	11.6	1.7	17.6	9.4	0.6	12.8	6.7
4632	9.4	13.6	6.86	4.5	3.1	15.1	17.3	16.0	9.7	11.3	5.4	3.5
4633	9.5	4.7	16.66		31.9	14.5	5.4	5.2	10.3	4.7	0.9	5.5
4634	6.8	3.3	16.68	1.1	10.8	13.4	17.3	15.9	22.6		4.4	2.8
4635	24.3	20.5	28.18	5.4	15.0	2.7	1.7	10.3		10.8		3.2
4636	8.6	4.7	0.24	8.5	23.3	4.3	1.7	18.6	4.1	6.6	9.7	4.4
4637	7.1	6.1	18.58	4.8	23.3	3.5	9.5	7.4	15.1	12.7	9.0	0.7
4638	36.1	2.2	28.76	7.0	12.4	17.3	1.7	1.4	2.0	0.6	2.3	5.5
4639	8.6	20.8	22.92	5.3	24.0	15.1	9.6	4.3	2.9	18.6	9.7	9.3
4640	23.0	16.8	2.6	5.4	3.6	14.0	13.0	14.8	4.3	4.3	8.8	0.7
4641	9.4	3.3	9.26	1.8	5.0	3.7	1.7	1.1	6.6	4.0	9.0	9.3
4642	24.3	2.9	27.64	7.4	10.4	5.3	5.4	11.5	14.5	6.6	9.7	3.5
4643	19.8	15.0		8.5	12.8	4.3	9.5	7.0	16.8		2.3	6.7
4644	9.4	20.5	21.8	1.1	13.4	5.1	4.3	7.0	13.4		4.0	3.2
4645	6.8	1.9	0.36	0.4	12.8	15.1	14.8	4.3	16.8	10.8	1.6	5.5
4646	2.7	3.3	21.8		3.6	0.8	8.2	7.0	5.3	4.7	8.0	
4647	21.0	23.1	16.68	1.1	16.0	0.1	9.4	16.1	1.7		5.2	
4648	9.4	7.6	25.0	4.8	14.0	10.5	7.0	30.0	22.2		5.4	6.7
4649	15.5	6.7	28.76		9.4	8.6	3.8	1.4	2.7		8.0	9.3
4650	36.1		19.28	7.4	14.0	14.0	1.5	9.0	2.4	3.1	12.8	4.4
4651	9.5	6.7	16.28	3.5	5.7	17.3	5.4	6.2	1.8	4.0	9.7	9.3
4652	9.4	3.3	16.66	12.6	5.0	10.5	1.7	6.2	8.1	8.5	5.4	2.8
4653	9.4	6.5	16.66	5.3	6.1	9.9	9.6	3.5	15.1	0.6	6.8	2.8
4654	10.9	26.1	28.76		20.5	17.3	9.6	17.6	1.8	26.9	6.0	5.5
4655	36.1	4.1	0.36	4.4	10.4	4.1	7.0	8.3	9.3	0.5	12.8	2.5
4656	12.7	4.2	18.62	5.4	14.0	5.1	4.3	0.9	2.4	6.8	6.0	6.9
4657	25.5	20.8	6.86		6.1	13.4	4.3	4.6	2.7	3.1	0.2	1.4
4658	24.3	6.7	12.96		31.9	9.9	5.4	1.1	22.7	0.7	6.8	
4659	21.1	5.6	21.8		20.9	15.1	8.2	1.9	16.8			5.5
4660	8.7	24.1	27.64	5.3	15.0	4.4	9.4	10.3	6.2	4.5	9.0	9.3
4661	12.7	3.5	0.2	13.2	9.5	15.1	14.1	1.4	4.1		1.5	
4662	16.3	4.2	20.54	4.3	15.0	3.7	1.7	30.0	2.0	0.6	9.0	
4663	24.3	13.6	20.54	4.3	6.9	10.1	9.6	7.0	4.1	5.4	5.2	4.4
4664	15.4	4.2	28.76	12.7	12.8	15.1	16.1	11.5	2.0	26.9	4.0	3.2
4665	21.1	15.0		0.4	6.1	5.3	11.9	15.6	8.1	0.5	2.1	
4666	21.3	23.1	22.92		10.4	15.1	9.5	7.0	13.4	4.5	3.6	5.5
4667	9.4	11.0	12.96	14.1	17.4	14.5	1.9	1.1	5.7	1.2	3.2	3.5
4668	9.4	16.2	30.78	0.6	31.9	0.8	1.7	17.6	10.9		8.0	4.4
4669	28.3	5.1	22.92	3.5	7.4	16.2	16.1	15.6	4.1	1.3	6.3	2.8
4670	7.9	26.1	27.64	0.7	14.2	16.2	6.1	3.5	6.4			0.7
4671	21.1	20.5	0.24		10.4	4.4	6.7	7.0	16.8	7.9	8.8	0.9
4672	9.4	3.3	11.22	12.6	20.4	4.2	3.8	11.5	1.7	4.2		2.8
4673	16.3	7.0	16.68		3.1	13.4	1.7	2.1	2.7	4.7	0.3	3.2
4674	25.8	7.0	25.0		10.4	24.5	13.0	7.4	2.9	4.7	8.0	2.8
4675	21.0	2.2	25.0		3.6	4.3	7.0	5.4	14.5	12.7	5.4	2.8
4676	28.3	8.7	20.54	1.7	9.5		5.4	4.8	4.0	0.6	8.8	2.8
4677	5.1		12.96	12.7	14.2	4.4	7.3	7.4	7.4	4.3	1.3	2.8
4678	25.5	10.6	6.86	5.4	9.5	1.4	11.9	16.0	9.3	12.7	8.8	3.5
4679	9.5	44.9	23.54	14.2	20.5	14.0	5.4	6.2		4.9	2.0	1.4
4680	12.7	15.3	16.66	7.9	17.2	3.7	19.0	2.4	3.0	0.9	6.8	2.5
4681	21.0	16.2	16.66	3.5	14.0	11.6	1.5	5.1	10.9	5.4	8.8	
4682	25.5	21.8	12.96	12.7	10.5	0.8	7.3	2.4	10.9	4.7	4.4	9.3
4683	28.3	3.3	16.68	5.3	2.4	4.3	7.0	30.0	5.7	4.7	0.3	1.4
4684	16.3	0.2	6.86	1.8	2.4	1.5	19.0	8.3	4.0	4.9	8.8	0.7
4685	6.0	21.8	0.2		13.4	15.1	1.7	2.4	1.8	1.2	2.3	0.9
4686	21.0	15.4	28.76	14.1	10.4	24.5	9.6	3.8	16.8		3.6	0.9
4687	2.7	7.6	16.68	5.3	9.5	8.6	9.6	1.1	1.6	4.5	-3.3	6.7
4688	21.3	25.7	12.96	5.3	9.5	3.7	9.4	7.0	2.9	0.9	6.0	2.8
4689	36.1	4.7	23.54	2.1	6.1	14.5	1.9	0.9	16.8		2.7	9.3
4690	13.7	11.4	37.82	1.1	10.4		7.0	12.8	2.0	1.4	3.6	6.7
4691	7.3	44.9	25.0	12.8	12.7	4.3	1.7	2.4	31.5	4.5	4.0	5.5
4692	21.0	12.4	0.72	4.5	17.2	3.8	1.7	7.4	23.8	0.7		9.3
4693	5.1	16.8	6.86	1.1	12.4	2.2	4.7	5.1	4.1	13.7	1.5	4.4
4694	10.9	8.8	16.66	7.9	12.8	8.6	14.8	12.8	2.0	12.3	12.8	3.5
4695	23.0	6.7	23.54	0.6	3.6	24.5	1.9	4.6	6.4	26.9	3.6	1.4
4696	6.8	15.3	27.64	14.1	15.0	6.3	9.6	1.1	2.0	18.6	8.8	2.8
4697	9.4	26.1	19.28	14.2	10.8	10.1	9.5	4.8	2.0	4.5	0.9	5.5
4698	8.6	36.6	11.22	1.1	13.4	3.5	7.0	4.8	0.2	0.5	2.5	4.4
4699	6.5	8.7	19.28	2.2	6.1	4.3	17.3	2.4	4.1	4.0	12.8	3.2
4700	24.3	36.6	21.8	2.4	10.4	3.7	7.0	15.9	1.7	7.9	2.7	1.4
4701	11.9	11.0	18.62	2.2	16.0	17.3	8.2	8.0	6.4	11.9	2.3	5.5
4702	15.5	36.6	6.86	12.7	9.5	15.1	6.1	1.1	4.1	5.4	6.3	
4703	15.5	8.8	27.64		10.4	24.5		4.3	25.0	4.1	4.0	2.8
4704	24.6	1.9	20.54	12.6	3.1	10.5	1.9	11.5	4.0	4.7	0.9	2.5
4705	8.6	4.2	18.58		6.9	4.4	4.8	3.5	4.1	6.6		2.8
